item_id,genres,anios
354380,"'Action', 'Adventure'",2015
357460,'Desconocido',2015
362300,'Massively Multiplayer',2015
363900,"'Casual', 'Indie'",2015
361630,"'Action', 'Indie'",2015
351290,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access'",2015
344840,"'Indie', 'Simulation', 'Strategy'",2015
359220,"'Racing', 'Simulation'",2006
332380,"'Adventure', 'Casual', 'Indie', 'RPG'",2015
332880,"'Action', 'Indie', 'Strategy'",2015
362030,"'Adventure', 'Casual'",2015
352740,"'Adventure', 'Casual', 'Simulation'",2013
271590,"'Action', 'Adventure'",2015
307780,'Action',2015
342520,"'Action', 'Indie'",2014
354720,"'Adventure', 'Casual', 'Indie'",2009
363490,"'Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access'",2015
359370,"'Simulation', 'Strategy'",2015
362920,'Adventure',2000
331790,"'Adventure', 'Indie', 'RPG'",2015
335200,"'Action', 'Adventure'",2015
364660,"'Casual', 'Indie'",2015
363480,"'Action', 'Indie', 'RPG'",2015
363920,"'Action', 'Indie'",2015
364240,"'Photo Editing', 'Utilities', 'Video Production'",2015
364450,'Indie',2015
342650,"'Action', 'Casual', 'Indie', 'Racing', 'Simulation'",2015
354930,"'Adventure', 'Indie'",2015
357200,"'Adventure', 'Indie', 'RPG'",2015
328650,"'Action', 'Indie'",2015
352140,"'Casual', 'Simulation', 'Strategy'",2013
325520,"'Adventure', 'Casual', 'Indie'",2015
252450,"'Indie', 'Strategy'",2015
327890,"'Action', 'Adventure', 'Indie', 'Simulation'",2015
334560,"'Action', 'Indie'",2015
279740,"'Photo Editing', 'Utilities', 'Video Production'",2006
242840,"'Action', 'Adventure', 'Indie', 'RPG'",2015
356530,"'Adventure', 'Indie'",2015
332390,"'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy'",2015
349300,"'Casual', 'Simulation', 'Strategy'",2015
321360,"'Action', 'Indie'",2015
349670,"'Action', 'Indie', 'Simulation', 'Strategy', 'Early Access'",2015
357330,"'Action', 'Indie', 'Early Access'",2015
361700,'Desconocido',2011
343000,'Adventure',2001
339700,"'Action', 'Adventure', 'Indie', 'RPG'",2015
335830,"'Action', 'Indie', 'Strategy'",2015
324260,"'Action', 'Indie', 'RPG', 'Simulation', 'Strategy'",2015
341020,"'Action', 'Adventure', 'Indie', 'RPG'",2015
297130,"'Action', 'Adventure', 'Indie'",2015
334420,"'Adventure', 'Indie', 'RPG', 'Strategy'",2015
322290,"'Action', 'Adventure', 'RPG'",2015
349320,"'Adventure', 'Indie'",2015
322920,"'Action', 'Adventure', 'Simulation'",2015
346040,"'Action', 'Adventure', 'Indie'",2015
354690,"'Adventure', 'Casual', 'Indie'",2008
359410,'Desconocido',2015
291650,'RPG',2015
351860,'Strategy',2015
354240,"'Casual', 'Indie'",2015
351870,'Strategy',2015
343170,"'Action', 'Indie'",2015
348620,"'Adventure', 'Casual', 'Free to Play', 'Indie'",2014
318480,"'Action', 'Adventure', 'Indie', 'Strategy'",2015
318130,"'Indie', 'RPG'",2011
312240,"'Action', 'Adventure', 'Indie'",2012
356380,"'Adventure', 'Casual', 'Indie', 'Simulation'",2015
337670,"'Action', 'Casual', 'Indie'",2015
342620,"'Action', 'Adventure', 'Casual', 'Indie'",2015
307430,"'Casual', 'Indie', 'Strategy'",2016
265970,"'RPG', 'Strategy'",2015
344800,"'Simulation', 'Sports'",2015
344810,"'Simulation', 'Sports'",2015
335070,"'Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports'",2015
350220,"'Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Early Access'",2015
357470,'Desconocido',2015
308520,"'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'",2015
234920,"'Adventure', 'Casual', 'Indie', 'Simulation'",2015
348670,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG'",2015
356270,'Strategy',2005
356290,'Strategy',2005
356280,"'RPG', 'Strategy'",2005
356260,'Strategy',2005
343180,'Casual',2015
347670,"'Action', 'Indie', 'RPG', 'Sports'",2015
344500,"'Adventure', 'Indie'",2015
306130,"'Massively Multiplayer', 'RPG'",2014
356430,"'Simulation', 'Strategy'",2004
345120,"'Action', 'Adventure', 'Indie'",2015
346470,"'Simulation', 'Sports'",2013
353090,"'Action', 'Casual', 'Indie'",2015
344880,"'Action', 'Adventure', 'Indie', 'RPG'",2015
353070,"'Adventure', 'Casual'",2015
342870,"'Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access'",2015
356000,"'Indie', 'RPG'",2015
278810,"'Action', 'Adventure', 'Indie', 'Strategy'",2015
342300,"'Action', 'Indie'",2015
334070,"'Action', 'Adventure', 'Indie'",2015
355410,"'Action', 'Casual', 'Indie'",2014
354970,"'Action', 'Adventure', 'Indie'",2015
354960,"'Action', 'Adventure', 'Indie'",2015
350630,'Indie',2015
336110,"'Action', 'Indie'",2015
334620,"'Action', 'Indie', 'Sports'",2015
296870,"'Adventure', 'Casual', 'Indie'",2015
347590,"'Casual', 'Strategy'",2015
311560,"'Action', 'Adventure'",2015
255710,"'Simulation', 'Strategy'",2015
325060,'Indie',2015
274170,"'Action', 'Indie'",2015
355270,"'Adventure', 'Indie'",2014
222180,"'Action', 'Indie'",2015
261570,'Action',2015
354500,'Desconocido',2015
352430,"'Indie', 'Simulation', 'Strategy', 'Early Access'",2015
326460,"'Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy', 'Early Access'",2015
353610,'Indie',2015
353110,"'Adventure', 'Casual'",2015
268320,'Indie',2015
336530,"'Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing', 'Software Training', 'Utilities', 'Video Production'",2015
335850,"'Adventure', 'Indie', 'RPG', 'Early Access'",2015
305460,"'Action', 'Indie', 'RPG', 'Early Access'",2015
335000,"'Adventure', 'Casual', 'Indie'",2015
323630,'Indie',2015
337980,"'Adventure', 'Casual', 'Indie', 'RPG'",2015
349240,"'Indie', 'RPG'",2014
333650,"'Adventure', 'Casual', 'Indie', 'Strategy'",2015
351790,"'Adventure', 'Free to Play', 'Indie'",2015
351900,"'Indie', 'RPG'",2015
339790,"'Racing', 'Simulation', 'Sports'",2005
353300,'Indie',2015
338540,"'Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy'",2015
341510,"'Casual', 'Indie', 'RPG'",2015
341260,"'Action', 'Adventure', 'Casual', 'Indie'",2015
336080,'Strategy',2015
307880,"'Action', 'Adventure', 'Indie', 'Simulation', 'Early Access'",2015
346550,"'Adventure', 'Indie'",2015
322550,"'Action', 'Indie'",2015
353560,"'Adventure', 'Casual', 'Indie'",2015
286280,"'Simulation', 'Strategy'",2015
316240,'Simulation',2015
339540,"'Action', 'Indie', 'RPG', 'Early Access'",2015
343770,"'Casual', 'Indie'",2015
342890,"'Casual', 'Strategy'",2014
341730,"'Action', 'Indie'",2015
301640,'Action',2015
350500,"'Action', 'Indie', 'Simulation'",2015
345060,"'Action', 'Casual', 'Indie'",2015
354140,"'Action', 'Indie', 'Simulation'",2015
339400,"'Casual', 'Indie', 'RPG', 'Strategy'",2015
342240,"'Action', 'Indie'",2015
346140,"'Adventure', 'Casual'",2015
347440,"'Adventure', 'Indie'",2015
339860,"'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy'",2015
344300,"'Action', 'Indie'",2015
351470,"'Action', 'Adventure', 'Casual', 'Indie', 'Strategy'",2015
345130,"'Action', 'Casual', 'Indie'",2015
346950,"'Adventure', 'Indie', 'RPG'",2015
306440,"'Action', 'Adventure', 'Indie'",2015
352030,"'Action', 'Adventure', 'Indie', 'RPG'",2015
328940,'Indie',2015
341930,"'Indie', 'Simulation', 'Strategy'",2015
337110,"'Action', 'Adventure', 'Indie'",2015
339160,"'Casual', 'Indie'",2015
351340,"'Adventure', 'Indie'",2015
222440,'Action',2015
322680,"'Action', 'Adventure', 'Indie'",2015
353360,"'Free to Play', 'Indie'",2014
348270,"'Casual', 'Indie', 'RPG', 'Simulation'",2014
349500,"'Indie', 'RPG', 'Simulation'",2015
333970,"'Indie', 'Strategy'",2015
317100,"'Action', 'Adventure', 'Indie'",2015
294060,"'Action', 'Adventure', 'Indie'",2015
341310,"'Adventure', 'Indie', 'RPG'",2015
348850,'Casual',2012
343140,"'Adventure', 'Racing'",2006
331160,"'Adventure', 'Racing'",2006
340990,"'Action', 'Adventure'",2008
332260,'Racing',2007
338300,"'Action', 'Adventure'",2006
331750,'Adventure',2008
339040,"'Action', 'Adventure'",2005
331450,"'Action', 'Adventure'",2003
331970,"'Action', 'Adventure', 'Strategy'",2002
345640,"'Adventure', 'RPG'",2015
319740,"'Indie', 'Strategy'",2015
328060,"'Action', 'Adventure', 'Casual', 'Free to Play', 'Racing'",2015
326380,"'Adventure', 'Casual'",2015
345750,"'Simulation', 'Strategy'",2015
350510,'Indie',2015
349540,"'Indie', 'Simulation', 'Strategy'",2015
349060,"'Casual', 'Indie'",2015
349260,"'Action', 'Indie'",2015
338960,"'Casual', 'Simulation', 'Strategy'",2011
341500,"'Action', 'Adventure', 'Indie', 'Strategy'",2015
312790,"'Adventure', 'RPG', 'Strategy'",2015
340470,"'Adventure', 'Casual', 'Indie'",2015
237350,"'Indie', 'Sports', 'Strategy'",2015
270450,"'Action', 'Indie', 'Sports'",2015
333950,"'Action', 'Indie', 'Simulation', 'Strategy', 'Early Access'",2015
329130,"'Action', 'Indie', 'Strategy'",2015
351570,'Desconocido',2015
279940,'Adventure',2015
345540,"'Adventure', 'Casual', 'Indie'",2015
349780,"'Adventure', 'Casual', 'Indie', 'Simulation'",2015
336060,'Action',1994
323720,"'Adventure', 'Indie'",2015
298630,"'Action', 'Adventure', 'Indie', 'Simulation', 'Strategy'",2015
330370,"'Action', 'Casual', 'Simulation'",2015
344270,"'Casual', 'Indie', 'Strategy'",2015
328760,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy'",2015
342490,"'Adventure', 'Indie'",2014
340920,'Strategy',2014
342450,"'Adventure', 'Indie'",2015
340390,"'Action', 'Indie'",2015
301920,"'Adventure', 'Indie', 'Strategy'",2015
341820,"'Casual', 'Indie', 'Simulation'",2015
348790,"'Adventure', 'Indie'",2015
341750,"'Adventure', 'Indie'",2015
351420,"'Action', 'Casual'",2015
350330,"'Casual', 'Indie'",2012
345220,'Strategy',2015
346180,"'Action', 'Indie'",2014
325610,'Strategy',2015
273350,"'Action', 'Free to Play'",2015
345200,"'Action', 'Adventure', 'Casual', 'Indie'",2015
273840,"'Racing', 'Simulation', 'Sports'",2015
349210,'Desconocido',2015
336200,"'Action', 'Casual', 'Indie', 'Strategy'",2015
284910,"'Action', 'RPG', 'Early Access'",2015
349950,"'Action', 'Indie'",2014
335550,'Indie',2015
346440,"'Casual', 'Indie', 'Massively Multiplayer', 'Racing'",2015
338890,"'Action', 'Indie', 'Racing'",2015
320760,'Adventure',2015
285920,"'Action', 'Indie', 'Early Access'",2015
335840,"'Action', 'Casual', 'Indie'",2015
346290,"'Action', 'Adventure', 'Indie'",2015
338550,"'Casual', 'Indie'",2015
344790,"'Adventure', 'Casual'",2015
346240,"'Indie', 'Simulation'",2015
335920,"'Adventure', 'Indie'",2015
340380,"'Action', 'Indie'",2014
338190,"'Action', 'Adventure', 'Casual', 'Indie', 'Racing'",2015
343020,"'Action', 'Indie'",2015
341860,"'Action', 'Adventure', 'Indie'",2015
340720,"'Adventure', 'Casual', 'Indie', 'Strategy'",2015
340050,"'Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy'",2015
341160,"'Action', 'Adventure', 'Casual', 'Indie'",2014
315810,'Adventure',2015
297270,"'Indie', 'Strategy'",2015
347030,"'Action', 'Strategy'",2012
332630,"'Adventure', 'Indie'",2015
346920,"'Action', 'Casual', 'Indie'",2015
341070,"'Action', 'Indie'",2015
324710,"'Adventure', 'Casual', 'Indie'",2015
310510,"'Action', 'Adventure', 'Indie', 'RPG', 'Strategy'",2015
346200,"'Adventure', 'Indie'",2015
348380,"'Adventure', 'Indie'",2015
344340,"'Indie', 'Simulation', 'Sports', 'Strategy'",2014
340210,"'Indie', 'Strategy', 'Early Access'",2015
338800,"'Indie', 'Simulation', 'Strategy'",2015
348000,"'Action', 'Adventure', 'Indie'",2015
262960,"'Action', 'Adventure', 'Indie', 'RPG'",2015
330070,'Video Production',2015
313010,'Simulation',2015
341390,"'Indie', 'RPG', 'Strategy'",2005
346210,"'Casual', 'Strategy'",2015
347690,"'Action', 'Indie', 'Sports'",2015
340070,"'Casual', 'Indie', 'Strategy'",2015
343360,"'Casual', 'Indie', 'Strategy'",2015
273750,"'Racing', 'Simulation', 'Sports'",2013
271990,"'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy'",2015
346080,"'Casual', 'Indie', 'Strategy'",2015
305660,"'Action', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access'",2015
284810,"'Adventure', 'Casual'",2014
335660,"'Adventure', 'Casual', 'Indie'",2011
336730,"'Adventure', 'Indie'",2015
340440,"'Action', 'Indie', 'RPG', 'Early Access'",2015
331760,"'Adventure', 'Indie'",2015
336710,"'Adventure', 'Indie'",2015
279140,"'Indie', 'Simulation', 'Strategy'",2015
282900,"'RPG', 'Strategy'",2015
319630,"'Action', 'Adventure'",2015
333250,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'",2015
262190,'Action',2015
343250,"'Casual', 'Indie'",2015
334840,"'Action', 'Indie'",2014
335240,"'Free to Play', 'Indie', 'Massively Multiplayer'",2015
343370,"'Indie', 'RPG'",2013
259570,"'Action', 'Adventure', 'Indie', 'Strategy', 'Early Access'",2015
341530,"'Action', 'Indie'",2015
323020,"'Casual', 'Indie'",2015
342230,"'Action', 'Indie', 'Simulation'",2015
346010,"'Indie', 'Simulation', 'Early Access'",2015
214420,"'Action', 'Free to Play', 'Indie'",2015
346320,"'Indie', 'Simulation', 'Strategy'",2015
297000,"'RPG', 'Strategy'",2015
251490,'Indie',2015
343830,"'Adventure', 'Indie'",2015
343810,"'Adventure', 'Indie'",2015
346250,"'Adventure', 'Casual', 'Free to Play', 'Indie'",2012
343800,"'Adventure', 'Indie'",2015
343820,"'Adventure', 'Indie'",2015
341440,"'Action', 'Indie'",2012
312840,"'Adventure', 'RPG'",2015
239140,"'Action', 'RPG'",2015
274700,"'Indie', 'Strategy'",2015
250420,"'Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'",2015
316790,'Adventure',2015
346450,"'Action', 'Adventure', 'Indie'",2015
335770,"'Action', 'Indie', 'RPG'",2015
346650,"'Casual', 'Indie'",2015
334140,"'Action', 'Casual', 'Indie'",2015
336020,"'Casual', 'Indie'",2015
345860,"'Action', 'Indie'",2017
337960,"'Indie', 'Sports'",2015
341470,"'Action', 'Adventure', 'RPG', 'Simulation', 'Strategy'",2015
329490,'Action',2015
333730,"'Indie', 'RPG'",2015
345280,"'Action', 'Adventure', 'Indie'",2015
327640,"'Free to Play', 'Indie', 'Strategy', 'Early Access'",2015
342860,"'Indie', 'RPG', 'Strategy'",2015
342500,"'Indie', 'Simulation', 'Strategy'",2015
258050,"'Action', 'Indie', 'Strategy'",2013
338060,'Casual',2015
330000,"'Free to Play', 'Strategy'",2015
337760,"'Simulation', 'Strategy'",2010
259660,"'Action', 'Adventure', 'Indie', 'Simulation', 'Strategy'",2015
301910,'Action',2015
332580,"'Adventure', 'Casual', 'Indie'",2015
336040,"'Action', 'Free to Play', 'Indie', 'RPG', 'Strategy'",2015
314830,"'Adventure', 'Indie', 'RPG', 'Strategy'",2015
258910,'RPG',2015
338000,"'Action', 'Free to Play', 'Indie'",2015
335090,"'Action', 'Indie', 'Racing'",2015
340480,"'Action', 'Casual', 'Indie'",2015
338050,"'Adventure', 'Casual', 'Indie'",2015
340200,"'Casual', 'Indie', 'Simulation'",2015
343270,"'Adventure', 'Indie'",2013
337940,"'Adventure', 'Casual', 'Indie', 'Simulation'",2011
340310,"'Adventure', 'Casual', 'Indie'",2015
317080,"'Racing', 'Simulation', 'Sports'",2015
333390,"'Adventure', 'Indie', 'RPG'",2014
320610,"'Adventure', 'Casual'",2015
314150,'Action',2015
342610,'Indie',2015
339470,"'Adventure', 'Casual', 'Indie'",2015
341700,"'Indie', 'RPG', 'Simulation'",2015
347350,'Desconocido',2015
333330,"'Action', 'Indie', 'RPG'",2015
342360,"'Adventure', 'Casual', 'Indie'",2012
340800,'Indie',2014
318260,"'Casual', 'Indie', 'Simulation'",2015
335940,"'Strategy', 'Early Access'",2015
338110,"'Adventure', 'Casual'",2015
340650,"'Indie', 'RPG'",2015
308440,"'Action', 'Indie'",2015
322900,"'Indie', 'Strategy'",2015
323450,"'Action', 'Adventure', 'RPG'",2015
326670,"'RPG', 'Strategy'",2015
306930,"'Free to Play', 'Massively Multiplayer', 'Strategy'",2013
340400,"'Indie', 'RPG'",2015
304910,"'Action', 'Indie', 'Simulation'",2015
332500,"'Action', 'Adventure', 'Indie', 'RPG', 'Early Access'",2015
340280,'Indie',2015
335690,"'Adventure', 'Casual', 'Indie', 'Simulation'",2011
339500,"'Action', 'Casual', 'Indie'",2013
340600,"'Indie', 'RPG', 'Strategy'",2014
333660,"'Action', 'Indie', 'Strategy'",2015
340630,"'Action', 'Casual', 'Indie'",2015
305940,"'Indie', 'Simulation', 'Strategy', 'Early Access'",2015
340460,"'Action', 'Casual', 'Free to Play', 'Indie', 'Strategy'",2015
337880,"'Adventure', 'Indie', 'Simulation'",2014
339000,"'Action', 'Casual', 'Indie'",2014
335100,"'Indie', 'Strategy'",2014
339820,"'RPG', 'Early Access'",2018
337410,"'Free to Play', 'Massively Multiplayer', 'RPG'",2014
337930,'Simulation',2013
334980,"'Adventure', 'Indie'",2014
303430,"'Action', 'Adventure', 'Casual', 'Indie'",2014
333380,"'Indie', 'RPG', 'Early Access'",2014
297470,"'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'",2014
336100,"'Action', 'Strategy'",2014
277850,"'Indie', 'Sports'",2014
336280,"'Indie', 'RPG'",2014
326190,"'Adventure', 'Casual', 'Indie'",2014
322300,"'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'",2014
337150,"'Indie', 'Strategy'",2014
336610,"'Action', 'Adventure', 'RPG'",2014
336700,"'Casual', 'Indie'",2014
314160,'Simulation',2006
334270,"'Indie', 'Simulation', 'Strategy'",2014
323220,"'Action', 'Adventure', 'Indie', 'RPG', 'Early Access'",2014
312600,"'RPG', 'Strategy'",2014
331610,"'Casual', 'Indie', 'Simulation'",2014
333260,"'Adventure', 'Casual', 'Indie'",2014
335570,'Indie',2014
222420,'Action',2014
337450,"'Casual', 'Indie'",2014
336090,"'Action', 'Indie'",2014
320430,"'Casual', 'Strategy'",2014
325870,"'Action', 'Indie'",2014
331980,"'Adventure', 'Casual', 'Indie'",2014
302570,"'Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy'",2014
257510,"'Action', 'Adventure', 'Indie'",2014
319140,"'Action', 'Indie'",2014
321540,'Animation &amp; Modeling',2014
335330,"'Action', 'Free to Play'",2012
330620,"'Indie', 'RPG', 'Simulation', 'Strategy'",2014
325150,"'Action', 'Indie'",2014
294810,'Action',2014
336930,"'Action', 'Indie'",2014
277680,"'Casual', 'Indie'",2014
323490,"'Adventure', 'Casual', 'Indie'",2014
317040,"'Action', 'RPG'",1996
335890,'Indie',2014
335790,"'Action', 'Adventure', 'Casual', 'Indie'",2014
283840,"'Action', 'Indie'",2014
283820,"'Action', 'Indie'",2014
333430,'Adventure',2007
317840,"'Action', 'Casual'",2014
318690,"'Action', 'Indie'",2014
289690,"'Action', 'Adventure'",2014
332070,"'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG'",2014
244770,"'Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access'",2014
239840,"'Indie', 'RPG', 'Strategy'",2014
337040,"'Indie', 'RPG', 'Strategy'",2014
315320,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'",2014
333880,"'Casual', 'Indie', 'RPG', 'Strategy'",2014
331650,"'Action', 'Indie', 'Racing'",2000
250560,"'Indie', 'RPG'",2014
326630,"'Simulation', 'Sports', 'Strategy'",2014
330990,"'Adventure', 'Casual'",2014
325860,"'Action', 'Indie', 'Strategy'",2014
312400,'Strategy',2014
329690,"'Adventure', 'Indie', 'Sports'",2014
321950,"'Action', 'Adventure', 'Indie'",2014
288120,"'Adventure', 'Indie', 'RPG', 'Strategy'",2014
265670,"'Adventure', 'Indie'",2014
335900,"'Adventure', 'Indie', 'RPG', 'Strategy'",2014
300620,"'Adventure', 'Casual', 'Indie'",2014
325470,"'Strategy', 'Early Access'",2014
280320,"'Casual', 'Indie', 'RPG'",2014
310460,'Adventure',2014
331220,"'Action', 'Indie'",2014
314220,"'Action', 'Indie'",2014
335210,"'Adventure', 'Indie', 'Early Access'",2014
286260,'Adventure',2013
314300,"'Action', 'Adventure', 'Casual', 'Indie', 'Early Access'",2014
333540,"'Indie', 'Simulation', 'Strategy'",2014
327490,"'Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities'",2014
315080,"'Indie', 'Strategy'",2014
241560,"'Action', 'Massively Multiplayer', 'Racing'",2014
320400,"'Casual', 'Strategy'",2014
330840,'Adventure',2014
205020,"'Adventure', 'Indie'",2014
332710,"'Indie', 'RPG'",2014
328500,'Indie',2014
297350,"'Adventure', 'Indie'",2014
328830,"'Action', 'Casual', 'Simulation', 'Sports', 'Strategy'",2014
324080,"'Action', 'Adventure', 'Indie', 'RPG', 'Early Access'",2014
336010,"'Racing', 'Simulation', 'Sports'",2014
288670,"'Adventure', 'Casual'",2014
317440,"'Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports'",2014
310790,'Action',2014
330830,'Adventure',2014
326720,"'Action', 'Indie'",2014
333870,'Indie',2014
334710,"'Action', 'Indie'",2014
266150,"'Action', 'Casual', 'Free to Play'",2013
230310,"'Action', 'Free to Play', 'Indie', 'RPG'",2014
319210,"'Adventure', 'Indie', 'RPG'",2014
323780,'Simulation',2014
312370,'Strategy',2014
273860,'Simulation',2014
331670,"'Casual', 'Indie', 'Strategy'",2014
257260,"'Adventure', 'Casual'",1994
327010,"'Action', 'Racing'",2014
292480,"'Action', 'Indie'",2014
263480,"'Action', 'Indie'",2014
332150,"'Action', 'Indie', 'Early Access'",2014
325210,"'Action', 'Adventure', 'Early Access'",2014
262470,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'",2014
331920,'Simulation',1998
311400,"'Action', 'Casual', 'Indie', 'Racing', 'Simulation'",2016
324750,"'Adventure', 'Casual', 'Racing'",2014
331290,"'Action', 'Indie'",2014
326590,"'Action', 'Simulation', 'Sports', 'Strategy'",2014
321560,"'Action', 'Indie'",2014
328600,'Strategy',2014
282070,"'Adventure', 'Indie', 'Simulation'",2014
296570,'RPG',2014
306020,"'Action', 'Strategy'",2014
269530,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'",2014
331470,"'Adventure', 'Casual', 'Free to Play', 'Indie'",2014
303690,"'Action', 'Adventure', 'RPG'",2014
310880,"'Simulation', 'Sports', 'Strategy'",2014
256030,"'Indie', 'RPG'",2014
333220,'Indie',2014
327310,"'Action', 'Casual', 'Indie'",2014
310640,'Simulation',2014
330350,"'Action', 'Adventure', 'Casual', 'Indie'",2014
332360,"'Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities'",2014
316600,"'Action', 'Indie'",2014
325420,"'Action', 'Indie', 'Racing', 'Simulation', 'Early Access'",2014
326730,"'Adventure', 'Indie', 'RPG'",2014
328680,"'Casual', 'Indie'",2014
298930,"'Adventure', 'Indie'",2009
332480,"'Action', 'Indie'",2014
324510,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'",2014
312420,'Strategy',2014
312310,"'Action', 'Indie', 'Simulation', 'Early Access'",2014
305960,"'Action', 'Indie', 'RPG', 'Simulation', 'Early Access'",2014
298850,"'Adventure', 'Casual', 'Indie', 'RPG'",2014
298160,"'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'",2014
324420,"'Indie', 'Strategy'",2014
296510,"'Action', 'Adventure', 'Indie'",2014
322930,"'Indie', 'Simulation'",2014
332800,'Indie',2014
293440,"'Action', 'Adventure', 'Indie', 'RPG'",2014
289650,"'Action', 'Adventure'",2014
294860,"'Action', 'RPG', 'Strategy'",2014
260410,"'Casual', 'Free to Play', 'Indie'",2014
204630,"'Action', 'Adventure', 'Indie', 'Racing'",2014
313690,"'Action', 'Adventure'",2014
330470,'Indie',2014
253290,"'Action', 'Indie'",2014
329680,'Simulation',1992
306370,'Simulation',2009
328310,'Simulation',2014
321800,"'Adventure', 'RPG', 'Strategy'",2014
320670,"'Adventure', 'Casual'",2010
328990,'Indie',2011
268710,'Indie',2014
326990,"'Action', 'Indie'",2014
264690,"'Indie', 'RPG'",2013
319970,"'Adventure', 'Indie'",2014
265300,"'Action', 'RPG'",2014
328900,'Simulation',2000
328920,'Simulation',1991
270490,"'Adventure', 'Indie', 'RPG'",2014
284140,"'Action', 'Adventure', 'Indie', 'RPG'",2014
327440,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG'",2014
308270,"'Simulation', 'Strategy'",2014
310110,"'Action', 'Indie', 'RPG'",2014
328930,'Simulation',1994
318100,"'Action', 'Indie', 'Massively Multiplayer', 'Early Access'",2014
209650,'Action',2014
274940,"'Action', 'Indie'",2014
284730,"'Adventure', 'Casual'",2012
326130,'Casual',2014
328080,"'Indie', 'Simulation', 'Strategy', 'Early Access'",2014
274620,"'Action', 'Free to Play', 'Indie', 'RPG', 'Early Access'",2017
325320,"'Adventure', 'RPG'",2014
249050,"'Adventure', 'Indie', 'RPG', 'Strategy'",2014
321980,"'Action', 'Adventure', 'Indie', 'RPG', 'Early Access'",2014
324610,"'Adventure', 'Indie'",2014
320790,"'Action', 'Indie'",2014
317360,"'Action', 'Free to Play', 'Indie'",2014
285980,"'Action', 'Indie'",2014
65980,'Strategy',2014
318430,"'Adventure', 'Indie'",2014
317020,'Casual',2001
317030,"'Adventure', 'Casual'",1993
328440,'Strategy',1996
328450,'Strategy',1998
328460,"'Action', 'Racing'",1999
328470,'Action',1999
327910,"'Action', 'Adventure', 'Strategy'",1997
308420,"'Action', 'Indie', 'RPG'",2014
329480,"'Action', 'Adventure', 'Indie'",2014
329020,"'Free to Play', 'Indie', 'RPG'",2014
317610,"'Action', 'Indie', 'Strategy'",2014
329000,"'Adventure', 'Indie', 'RPG', 'Simulation'",2014
311170,"'Casual', 'Indie'",2014
320120,"'Indie', 'Simulation'",2014
314540,'Adventure',2014
327940,'Adventure',1994
327930,"'Adventure', 'RPG'",1992
327920,'Adventure',1993
250580,"'Action', 'Indie', 'RPG'",2013
326180,"'Adventure', 'Casual', 'Indie'",2014
248610,"'Action', 'Indie', 'Simulation', 'Strategy'",2014
323700,"'Casual', 'Indie'",2014
256010,"'Indie', 'RPG', 'Strategy'",2014
320840,"'Action', 'Simulation'",2014
328550,"'Indie', 'RPG'",2014
292370,"'Indie', 'RPG'",2014
284460,"'Action', 'Indie'",2014
314980,"'Indie', 'Simulation', 'Strategy'",2014
223410,"'Indie', 'Massively Multiplayer', 'RPG'",2014
328430,'Adventure',1992
221180,"'Indie', 'Strategy'",2014
311910,'Simulation',2014
262000,'Adventure',2014
315070,"'Casual', 'Indie', 'Early Access'",2014
251730,"'Adventure', 'Indie', 'RPG'",2014
327650,"'Casual', 'Indie'",2012
327860,"'Action', 'Adventure', 'Indie', 'RPG', 'Early Access'",2014
201210,"'Free to Play', 'RPG', 'Strategy'",2014
261640,"'Action', 'RPG'",2014
