item_id,developer,price,anios
457980,Unosquare,9.99,2016
471740,Spearhead Games,9.99,2016
471741,Spearhead Games,4.99,2016
467090,Nuno Donato,4.99,2016
486770,Sanzaru Games Inc.,5.99,2016
446390,Tamsoft,39.99,2016
487540,N3V Games,12.99,2016
414861,Desconocido,2.99,2016
464512,TAMSOFT,0.99,2016
464510,TAMSOFT,0.99,2016
464520,TAMSOFT,2.99,2016
464523,TAMSOFT,2.99,2016
464524,TAMSOFT,0.99,2016
464525,TAMSOFT,0.99,2016
485440,Camaquem,1.99,2016
468130,Games by Brundle,4.99,2016
376949,Skyhook Games,19.99,2016
475220,André Bertaglia,0.99,2016
483280,André Bertaglia,0.0,2016
457083,Vidan Design,10.99,2016
470440,Leaghorn,4.99,2016
428230,Windflow,5.99,2016
467430,"Aliasworlds,Amegami,Rionix,Melesta",5.99,2016
485170,Aratog LLC,24.99,2016
457084,Vidan Design,12.99,2016
486960,Elder Games,1.99,2016
478020,"Zoom2Games,Melesta,Alawar Southpoint",7.99,2016
440540,Stegosoft Games,9.99,2016
274500,"Stellar Jockeys,Gausswerks",19.99,2016
458470,Artifex Mundi,9.99,2016
443420,"Thiemo Bolder, ONEMANGAMES",4.99,2016
452000,United Independent Entertainment GmbH,4.99,2016
463550,dobro_slon,2.99,2016
477200,Fantasy Flight Games,0.0,2016
481090,11 bit studios,4.99,2016
393860,Kaneda Games,14.99,2016
485330,"Nostalgia Hound,PiGravity",0.99,2016
423220,Mexond,4.99,2016
411830,Tamsoft,29.99,2016
444020,Brothers Flint,4.99,2016
449150,Simon Christiansen,9.99,2016
480780,Dmitry,0.99,2016
482120,Airwolt,5.99,2016
444130,"War Drum Studios,E McNeill",9.99,2016
485800,Novel Tea Games,0.0,2016
473770,Neognosis,4.99,2016
465920,Orneon Limited,6.99,2016
475420,Liz-Arts,9.99,2016
449330,"Angry Hangar Games, LLC",6.99,2016
468780,"A &amp; B Game Studios, LLC",9.99,2016
433350,Vertigo Games America,0.0,2016
428220,Brainy Studio LLC,14.99,2016
337360,Empty Clip Studios,4.99,2016
342130,Hitpoint Games Ltd.,2.99,2016
473050,Torii-Games,3.99,2016
464790,Liz-Arts,7.99,2016
368800,"Hoplon,Izyplay Game Studio",4.99,2016
435960,The Simutrans Team,0.0,2016
383150,Techland,19.99,2016
383180,Techland,19.99,2016
485950,Talentplace,0.99,2016
485280,Suits &amp; Sandals,0.99,2016
479270,DXF Games,1.99,2016
429960,Corbie Games,9.99,2016
420670,AVE,4.99,2016
459440,FeelThere,29.99,2016
448810,Tagunda LLC,5.99,2016
372350,"The Dirigiballers, LLC",4.99,2016
465960,CrioGames,6.99,2016
474230,Desconocido,9.99,2016
466500,Носков Сергей,8.99,2016
477980,Ilja Saburov,1.99,2016
466820,Team Grybanser Fox,9.99,2016
478010,EnsenaSoft,2.99,2016
479260,"Roman Anatolevich,Denis Ovsyannikov",2.99,2016
454200,Sergey Dovganovskiy,0.99,2016
389530,HellconX© Studio's,0.0,2016
444830,Matterhorn Software LTD,12.99,2016
472750,FlatRedBall,2.99,2016
463150,Noclip,2.99,2016
468560,"Viswanath Atlu,Laurie Banks,Rohan Bhukan,Nick Burnham,Avinash Kalapala,Yash Kapani,Katharine Marsh,Ankur Rathore,Hardit Singh,Anoop Nihar Srinivas,Ryan Guanyuhao Jiang,Robert Zhu",0.0,2016
477000,Daedalic Entertainment,4.99,2016
477050,Daedalic Entertainment,4.99,2016
444590,Steve Gal,5.99,2016
461690,Vasiliy Kostin,3.99,2016
471410,Team Grybanser Fox,4.99,2016
476940,Daedalic Entertainment,4.99,2016
423364,Fishing Planet LLC,4.99,2016
423363,Fishing Planet LLC,4.99,2016
423366,Fishing Planet LLC,4.99,2016
423367,Fishing Planet LLC,9.99,2016
423368,Fishing Planet LLC,4.99,2016
454100,Alexey Roenko,3.99,2016
423365,Fishing Planet LLC,4.99,2016
328000,Muteki,9.99,2016
463720,Gone North Games,4.99,2016
453280,Fatshark,8.99,2016
456830,Gray Fin Studios,9.99,2016
481750,"SmiteWorks USA, LLC",6.99,2016
466870,Vladimir Maslov,0.99,2016
480560,"Valve,KADOKAWA",0.0,2016
484340,"Manuel Pazos,Daniel Celemín",0.0,2016
434630,The Simutrans Team,0.0,2016
374670,Reentry Games,0.0,2016
385950,Criss Cross Games,9.99,2016
434632,The Simutrans Team,0.0,2016
434631,The Simutrans Team,0.0,2016
473410,"Daniel Snd,Thiago Adamo",0.99,2016
434633,The Simutrans Team,0.0,2016
461210,UnexEvo,19.99,2015
479330,"UNBALANCE Corporation,Rémi Coulom SAS",79.99,2016
450670,Playrise Digital Ltd.,14.99,2016
466780,Amegami,2.99,2016
205890,Jagex,0.0,2016
450750,Playrise Digital Ltd.,3.99,2016
366280,"SNK CORPORATION,DotEmu",7.99,2016
357030,Tesseract Interactive,14.99,2016
459852,"Alexey Bokulev,Sergei Klimov,Charlie Oscar Lima Tango Interactive Entertainment",4.99,2016
477990,"SmiteWorks USA, LLC",4.99,2016
472350,Ninja Kiwi,14.99,2016
467170,slimefriend,4.99,2016
478970,"SmiteWorks USA, LLC",4.99,2016
479150,Memorazer Production,1.99,2016
479120,"SmiteWorks USA, LLC",4.99,2016
482340,"SmiteWorks USA, LLC",6.99,2016
452980,"Flashback Games,The Lordz Games Studio",4.99,2016
446520,"Traveller's Tales,TT Games,Feral Interactive (Mac)",1.99,2016
450341,"Desert Owl Games, LLC",4.99,2016
450342,"Desert Owl Games, LLC",4.99,2016
470500,Desconocido,3.99,2016
472830,Yusuke Uemura,5.99,2016
476040,D3 Publisher,11.99,2016
445770,Big Fat Simulations Inc.,19.99,2016
369550,Blacksea Odyssey,9.99,2016
473480,EnsenaSoft,4.99,2016
246820,"Vex Studios, LLC",0.0,2016
365440,Ian Martin,9.99,2016
470670,Pixellore,2.99,2016
470690,Dan Fornace,1.99,2016
461680,Flyleap Studios,0.0,2016
413830,Lazy Games Studio Ltd,6.99,2016
468510,The Game Creators,4.99,2016
461700,Michaela Laws,9.99,2016
377100,CrackerJack Games,9.99,2016
428770,Aratog LLC,3.99,2016
468190,"Team NINJA,KOEI TECMO GAMES CO., LTD.",31.99,2016
466710,Aeon Dream Studios,4.99,2016
367340,"Rogue Star,Boreal Sun,Spider,Deadman",9.99,2016
376860,"Boreal Sun,Rogue Star",4.99,2016
404010,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)",7.99,2016
364360,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)",59.99,2016
450710,CyberLink,69.99,2016
345480,Triple Eh?,19.99,2016
449440,Anatoliy Loginovskikh,4.99,2016
381120,Strange Fire,9.99,2016
474790,Semen Rodin,0.99,2016
476490,Choice of Games,5.99,2016
465990,Eipix Entertainment,9.99,2016
451100,"Fractal Box,Moving Player",7.99,2016
468420,"Fractal Box,Moving Player",2.99,2016
440160,Desconocido,1.99,2016
270210,Icetesy SPRL,9.99,2016
401680,Running With Scissors,8.99,2016
419590,PortaPlay,9.99,2016
449240,Afrobeast Games,4.99,2016
475240,Pixel vs Pixel,0.99,2016
470450,Mega Boss Game Studio,0.99,2016
459480,Vibe Avenue,3.99,2016
471320,Clewcat Games,2.99,2016
459070,Andy Wallace,0.99,2016
449250,Hanabira,14.99,2016
465360,Cyclone Studios,6.99,1997
376946,Dovetail Games,39.99,2016
376950,Dovetail Games,12.99,2016
463930,Villainous  Games,4.99,2016
467330,DXF Games,4.99,2016
402450,Mythyn Interactive,0.0,2016
462070,Guerilla Tea Games,9.99,2016
438680,FlyAnvil,0.0,2016
435460,NotGames,4.99,2016
466530,"UNKNOWN GAMES,M2 Co.,LTD",4.99,2016
452420,"UNKNOWN GAMES,M2 Co.,LTD",19.99,2016
444190,erobotan,7.99,2016
467980,Kunos Simulazioni,4.99,2016
337820,Squatting Penguins,16.99,2015
466830,From Soy Sauce LLC,7.99,2016
433890,Resilient Games Ltd.,18.99,2016
473800,From Soy Sauce LLC,1.99,2010
435881,Bethesda Game Studios,24.99,2016
470760,UAA Software,1.99,2016
474030,"Manuel Pazos,Daniel Celemín",0.0,2016
422270,FrameLineNetwork,3.99,2016
397190,Byzantine Games,29.99,2016
456730,Funatics Software,4.99,2016
461440,VHS Glitch,2.99,2016
443450,Piranaking,14.99,2016
461932,Byzantine Games,7.99,2011
461933,Byzantine Games,3.99,2016
461930,Byzantine Games,14.99,2016
461931,Byzantine Games,7.99,2016
461934,Byzantine Games,3.99,2016
469890,takk,0.99,2016
476440,"SmiteWorks USA, LLC",6.99,2016
466010,Mad Head Games,9.99,2016
466040,"Ludometrics, Ltd.",6.99,2016
467910,Nick Everlith,14.99,2016
463904,"Wicked Fun, Inc.",2.99,2016
463903,"Wicked Fun, Inc.",4.99,2016
463901,"Wicked Fun, Inc.",9.99,2016
463900,"Wicked Fun, Inc.",29.99,2016
463902,"Wicked Fun, Inc.",14.99,2016
459580,Timeless Games,4.99,2016
432620,Tiny Horse Games,7.99,2016
467350,"Hunter Games Australia,Hunter Games Studio China",0.99,2016
471760,"SmiteWorks USA, LLC",17.99,2016
366000,"Digits Crossed Interactive, LLC",29.99,2016
456640,SkyBox Labs,2.99,2016
449170,"Jerzie,Creobit",5.99,2016
472670,"SmiteWorks USA, LLC",9.99,2016
472671,"SmiteWorks USA, LLC",9.99,2016
473590,"iNK Stories,N-Fusion Interactive",5.99,2016
468900,DMD 'Ware,29.99,2016
471800,Tanner Thayer,4.99,2016
469900,Josh,4.99,2016
451570,COWCAT,9.99,2016
449480,Pera Games,4.99,2016
461600,Alternative Dreams Studios,4.99,2016
455810,Ubisoft Montreal,9.99,2016
430314,"Rainbow Studios,THQ Nordic",2.99,2016
430313,"Rainbow Studios,THQ Nordic",2.99,2016
430312,"Rainbow Studios,THQ Nordic",2.99,2016
430319,"Rainbow Studios,THQ Nordic",2.99,2016
430320,"Rainbow Studios,THQ Nordic",2.99,2016
430321,"Rainbow Studios,THQ Nordic",2.99,2016
433590,Enlightened Games,7.99,2016
430318,"Rainbow Studios,THQ Nordic",2.99,2016
361350,Megastorm Games,4.99,2016
337650,Zeke Virant,9.99,2016
436623,Ubisoft - San Francisco,2.99,2016
436626,Ubisoft - San Francisco,7.99,2016
436624,Ubisoft - San Francisco,2.99,2016
427330,Desconocido,3.99,2016
452610,Desconocido,3.99,2012
436625,Ubisoft - San Francisco,2.99,2016
452630,Desconocido,3.99,1998
452620,Desconocido,3.99,1998
452660,Desconocido,3.99,2011
452680,Desconocido,3.99,2006
452670,Desconocido,3.99,1998
452800,Desconocido,3.99,1997
452760,Desconocido,3.99,2001
452690,Desconocido,3.99,2013
452750,Desconocido,3.99,2004
452740,Desconocido,3.99,2013
450210,Desconocido,3.99,2010
435970,RebRank,14.99,2016
452600,Desconocido,3.99,2013
470000,RebRank,4.99,2016
437560,Sebastien Bini,7.99,2016
379720,id Software,29.99,2016
473420,Hello There AB,1.99,2016
392030,Katatema,4.99,2016
461050,"Katatema,Watson",4.99,2016
453830,Chequered Ink Ltd.,4.99,2015
446240,"Daniel Gallagher,Nathan Gallardo",6.99,2016
465670,Nebula Interactive,7.99,2016
461780,"Michael Flynn,Elizabeth Flynn",7.99,2016
398680,ZeroBit Games,4.99,2016
461110,Aratog LLC,13.99,2016
427730,Evil Tortilla Games,4.99,2015
427380,Desconocido,3.99,1985
413210,Desconocido,1.99,2016
467220,7 Raven Studios,4.99,2016
454060,Endless Loop Studios,2.99,2016
468310,Hello There AB,7.99,2016
450320,Desconocido,3.99,2014
450330,Desconocido,3.99,2008
446710,Desconocido,3.99,2013
450370,Desconocido,3.99,2011
452080,Desconocido,3.99,2008
450430,Desconocido,3.99,2010
450460,Desconocido,3.99,2010
446720,Desconocido,3.99,2015
452100,Desconocido,3.99,2001
468320,EnsenaSoft,4.99,2016
463190,Skobbejak Games,4.99,2016
365190,SkyBox Labs,14.99,2016
452130,Desconocido,3.99,2013
469940,"SmiteWorks USA, LLC",34.99,2016
447180,Dogenzaka Lab,15.99,2016
448440,Proximity Games,1.99,2016
396870,Simon Says: Play!,11.99,2016
449180,Axis Games,9.99,2016
442710,Cold Tea Studio,0.0,2016
469850,"SmiteWorks USA, LLC",6.99,2016
458100,Cold Tea Studio,19.99,2016
463180,Herrero Games,0.99,2016
373720,Winch Gate Property Limited,0.0,2016
443330,"M2 Co.,LTD",12.99,2016
459470,Ageod,39.99,2015
461910,Panoramik Inc,0.0,2016
465760,"Egidijus Bachur,Alexey Davydov",9.99,2016
334792,Slightly Mad Studios,3.99,2016
452940,Imagitech,12.99,2016
448650,Anthony KOZAK,2.99,2016
446070,Sundae Factory,8.99,2016
429461,Sanzaru Games Inc.,2.99,2016
394760,"BadFly Interactive, a.s.",11.99,2016
465834,Tactic Studios Inc.,79.99,2016
449310,"Chocolate Homunculus,Tilt Studios",3.99,2016
449140,treeform,0.0,2016
415140,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",39.99,2016
408900,"Geoff ""Zag"" Keene",14.99,2016
467310,Sunight Games,0.99,2016
281990,Paradox Development Studio,39.99,2016
468580,Soul Catapult,1.99,2016
456880,Stegalosaurus Game Development,3.99,2016
469880,Parallaxian Pty Ltd,19.99,2016
413700,Matthias Magnussen,2.99,2016
466110,Jae Lee,12.99,2016
416422,CyberConnect2 Co. Ltd.,6.99,2016
371380,SmashRiot LLC,14.99,2016
361843,Red Dot Games,4.99,2016
403051,ComiPo! LLP,14.99,2016
403050,ComiPo! LLP,14.99,2016
428110,Quick Click Games,4.99,2015
434240,Jean-Baptiste Simillon,6.99,2016
311940,BatCat Games,3.99,2016
452520,BlackMark Studio,3.99,2016
394950,Runestone Games Limited,9.99,2016
468010,Aldorlea Games,0.99,2016
469910,"SmiteWorks USA, LLC",6.99,2016
468727,Berserk Games,4.99,2016
465510,Dualhaze,6.99,2016
314450,Sharpened Edge Studios,1.99,2016
456910,Sharpened Edge Studios,0.99,2016
454870,Stereo7 Games,1.99,2016
394380,Pinterac,0.0,2016
401590,Cyanide Studios,6.99,2016
383580,S.C. 16 BIT NIGHTS S.R.L.,1.99,2016
466910,Freakinware Studios,0.0,2016
451700,Chronicle Games,7.99,2016
435750,CyberLink,99.99,2016
448730,Game Studio Abraham Stolk Inc.,7.99,2016
459520,Maithonis Studios,9.99,2016
458810,Taranasus Studio,2.99,2016
379584,TFDi Design,12.99,2016
450590,United Independent Entertainment GmbH,4.99,2016
463100,Nikita Nefedov,2.99,2016
450600,United Independent Entertainment GmbH,4.99,2016
379558,REX,9.99,2016
465833,Tactic Studios Inc.,49.99,2016
461240,SCS Software,0.99,2016
401510,"4EdgesGames,Visumeca",4.99,2016
388476,SCS Software,0.99,2016
469670,Leadwerks Software,9.99,2016
467370,Four Winged Studio,0.99,2016
454690,Harotobira,5.99,2016
399600,Wish Fang,9.99,2016
431590,Toffee Games,4.99,2016
438870,Milestone S.r.l.,6.99,2016
463760,Bad Seed,5.99,2016
438220,"Gustav ""Goffa"" Söderström",2.99,2016
267787,Nomad Games,3.99,2016
452120,Talecore Studios,4.99,2016
468360,Michael Howard,4.99,2016
467970,Halisson,0.99,2016
444350,Dan_D,4.99,2016
423720,Daniel Riley,0.99,2016
391420,Space Wedgie,1.99,2016
460880,Red Mount Media,4.99,2016
456510,Space Wedgie,0.99,2016
462050,Trion Worlds,6.99,2016
463120,EnsenaSoft,4.99,2016
463130,Neuron Games,2.99,2016
397160,Sylvain Harlaut,9.99,2016
408740,Raptor Claw Games,9.99,2016
441950,"CAVE Interactive CO.,LTD.",4.99,2016
441910,"CAVE Interactive CO.,LTD.",4.99,2016
448300,Bouchard Industries,0.99,2016
448110,Ed Farage,3.99,2016
457390,Nozon,0.0,2016
429670,Ze_PilOt,0.0,2016
437180,"Sergey Marchenko,Vyacheslav Ozolnieks",1.99,2016
461120,Aratog LLC,34.99,2016
428300,Ze_PilOt,0.0,2016
464980,Hex Entertainment,14.99,2016
454550,Minddesk Software GmbH,19.99,2016
454530,VR Designs,49.99,2015
456160,EDEVOX,1.99,2016
384960,314 Arts,8.99,2016
461850,EJRGames,9.99,2016
463920,Gentle Ghouls,11.99,2016
385080,Tall Story Studios,1.99,2016
358760,Fastermind Games,5.99,2016
431300,3DDUO,3.99,2016
464760,André Bertaglia,0.99,2016
292330,Coronado Games,19.99,2016
271920,Bossa Studios,0.0,2016
461970,Rainbow Goats Studio,0.0,2016
377530,Heluo Studio,16.99,2016
462570,Rionix,4.99,2016
428750,10tons Ltd,14.99,2016
453250,10tons Ltd,4.99,2016
417750,Volumetric Games,6.99,2016
351100,Ellada Games,19.99,2016
466000,Mad Head Games,9.99,2016
465970,Anino Games,6.99,2016
463830,LigaGamesStudio,0.99,2016
427002,"Idea Factory,Compile Heart,Sting",0.99,2016
427004,"Idea Factory,Compile Heart,Sting",1.99,2016
427003,"Idea Factory,Compile Heart,Sting",0.99,2016
464700,Kokua Games,0.0,2016
427005,"Idea Factory,Compile Heart,Sting",0.99,2016
427007,"Idea Factory,Compile Heart,Sting",0.99,2016
427008,"Idea Factory,Compile Heart,Sting",0.99,2016
427006,"Idea Factory,Compile Heart,Sting",0.99,2016
459910,Abstract Tree Studio,3.99,2016
421560,Desconocido,3.99,1999
419310,Desconocido,3.99,1996
417720,Desconocido,3.99,2013
416940,Desconocido,3.99,2012
421220,Desconocido,3.99,2009
448720,BplusGames,9.99,2016
421210,Desconocido,3.99,2015
421300,Desconocido,3.99,2011
421360,Desconocido,3.99,2003
421330,Desconocido,3.99,2011
421250,Desconocido,3.99,2003
421390,Desconocido,3.99,1999
421410,Desconocido,3.99,2003
421400,Desconocido,3.99,2001
417550,Desconocido,3.99,2014
421430,Desconocido,3.99,2001
421420,Desconocido,3.99,2013
419190,Desconocido,3.99,2014
421510,Desconocido,3.99,2004
421500,Desconocido,3.99,2001
419180,Desconocido,3.99,2014
417650,Desconocido,3.99,2011
421520,Desconocido,3.99,2005
419200,Desconocido,3.99,2015
419350,Desconocido,3.99,2011
421570,Desconocido,3.99,2013
421530,Desconocido,3.99,1997
421310,Desconocido,3.99,2013
419300,Desconocido,3.99,1994
417820,Desconocido,3.99,2013
421580,Desconocido,3.99,2013
421540,Desconocido,3.99,2004
421350,Desconocido,3.99,2002
421550,Desconocido,3.99,1997
421280,Desconocido,3.99,2009
421290,Desconocido,3.99,2010
421230,Desconocido,3.99,1993
421380,Desconocido,3.99,2000
421590,Desconocido,3.99,2008
426370,Desconocido,4.99,2015
417600,Desconocido,3.99,2013
417800,Desconocido,3.99,2013
426430,Desconocido,3.99,2016
426380,Desconocido,3.99,1998
417810,Desconocido,3.99,2003
426460,Desconocido,3.99,2004
417700,Desconocido,3.99,2012
426360,Desconocido,3.99,2004
426490,Desconocido,3.99,1998
446990,Desert Owl Games LLC,0.0,2016
417570,Desconocido,3.99,1984
450340,"Desert Owl Games, LLC",4.99,2016
417660,Desconocido,3.99,2008
417680,Desconocido,3.99,2009
450350,"Desert Owl Games, LLC",4.99,2016
417690,Desconocido,3.99,2009
441130,Desconocido,3.99,2003
453710,Dancing Developers,0.99,2016
419360,Desconocido,3.99,1992
417790,Desconocido,3.99,2013
419320,Desconocido,3.99,1996
421340,Desconocido,3.99,2002
421440,Desconocido,3.99,1999
441110,Desconocido,3.99,2010
419330,Desconocido,3.99,2005
419340,Desconocido,3.99,2000
385350,Daniel Kim,4.99,2016
461650,Choice of Games,5.99,2015
443680,Trazzy Entertainment,0.99,2016
460420,Glacicle,9.99,2016
438730,Red Phoenix Studios,4.99,2016
463450,Jason Free,4.99,2016
447200,Dogenzaka Lab,15.99,2016
452700,Desconocido,4.99,2016
353630,Crafty Studios,19.99,2016
456690,Yustas Game Studio,9.99,2015
331210,"Adventure Mob,Corbomite Games",9.99,2016
464210,Noble Empire Corp.,9.99,2016
458000,Machine 22,14.99,2016
444640,Ninja Kiwi,0.0,2016
440280,Hydrant Games,8.99,2016
436870,Phung Games,4.99,2016
351720,ZeroBit Games,14.99,2016
462351,Red Nettle Studio,0.0,2016
422650,BeautiFun Games,9.99,2016
462110,89AM Studio,4.99,2016
458230,Minion Productions Inc.,1.99,2016
443630,Gatling Goat Studios,4.99,2016
460910,phime studio LLC,1.99,2016
299380,Big Ant Studios,14.99,2016
461740,William Smith,4.99,2016
458480,Organic 2 Digital Studio,9.99,2016
462030,Lagun Victor,0.99,2016
322330,Klei Entertainment,14.99,2016
444520,Lisa Voronova,1.99,2016
363680,Tindalos Interactive,39.99,2016
463030,Tonguç Bodur,1.99,2016
454040,Peace,2.99,2016
456231,Minddesk Software GmbH,9.99,2016
464560,Minddesk Software GmbH,99.99,2016
456230,Minddesk Software GmbH,24.99,2016
456110,Minddesk Software GmbH,24.99,2016
299480,Black Forest Games,19.99,2016
444650,Crowbox,7.99,2016
453100,Forever Entertainment S. A.,5.99,2016
451600,Relative Games,7.99,2016
454610,"Byte4Games,StarCruiser Studio",4.99,2016
306040,"Antanas Marcelionis,Renė Petrulienė",1.99,2016
457680,SIGONO INC.,8.99,2016
434130,"FK Digital,Flyhigh Works",4.99,2016
458740,Team Signal,6.99,2016
464580,Team Gotham,0.0,2016
458160,"Alexey Bokulev,Sergei Klimov,Charlie Oscar Lima Tango Interactive Entertainment",4.99,2016
464460,Bohfam,5.99,2016
439730,Bohfam,7.99,2015
434090,toxtronyx interactive GmbH,9.99,2016
377360,Bandit-1,4.99,2016
448160,ASTRO PORT,5.99,2016
437100,Webcore Games,3.99,2016
337950,Eforb,0.0,2016
353540,increpare games,29.99,2016
458560,Tomorrow Arts,0.0,2016
434290,Christian Reuter,1.99,2016
459110,Silicon Jelly,0.0,2016
301650,Big Boat Interactive,19.99,2016
461250,stage-nana,9.99,2016
463600,Jonathan BRASSAUD,2.99,2016
444720,Jonathan BRASSAUD,2.99,2016
461710,Critical Games,2.99,2016
413420,"Spike Chunsoft Co., Ltd.,Abstraction Games",19.99,2016
433743,SimDesign,24.99,2016
433742,SimDesign,24.99,2016
454460,Trazzy Entertainment,2.99,2016
388479,SCS Software,0.99,2016
388474,SCS Software,0.99,2016
410380,Hex Entertainment,87.94,2016
412450,"Syrin Studios,Small Impact Games",19.99,2016
431630,Aeonic Entertainment,5.99,2016
454150,Firehawk Studios,0.99,2016
448370,Destructive Creations,5.99,2016
281640,Stoic,19.99,2016
455572,Ubisoft Montreal,2.99,2016
436081,Techland,2.99,2016
436082,Techland,2.99,2016
436080,Techland,2.99,2016
436604,Ubisoft - San Francisco,2.99,2016
436605,Ubisoft - San Francisco,2.99,2016
405970,Fat Panda Games,7.99,2016
436606,Ubisoft - San Francisco,2.99,2016
463090,Mediatonic,6.99,2016
450030,BME Digital Studios,12.99,2016
448820,Sergey Bobrov,3.99,2016
429430,Demon Sword Games,7.99,2016
454970,DiPi Games,4.99,2016
446910,"Trapdoor Games,Hot Cross Games",4.99,2016
462920,Trion Worlds,19.99,2016
347720,Snowrunner Games,4.99,2016
377840,Square Enix,20.99,2016
449090,XPAGAME,0.99,2016
376936,Rail Magic,19.99,2016
395470,electrolyte,6.99,2016
421740,Sushee,14.99,2016
461060,Rotten Mage,0.0,2016
450811,Rogue Factor,1.99,2016
453750,Immersed Games,6.99,2016
417880,The Chinese Room,19.99,2016
454170,Xorcerox,12.99,2016
436420,Kiro'o Games,4.99,2016
368080,Kiro'o Games,14.99,2016
450810,Rogue Factor,1.99,2016
437090,Sourena Game Studio,1.99,2016
436602,Ubisoft - San Francisco,2.99,2016
342550,Eyemobi Ltd.,14.99,2016
436603,Ubisoft - San Francisco,11.99,2016
453650,Leveled Games,4.99,2016
453850,Lee Sang,2.99,2016
461840,Michal Pawlowski,0.99,2016
447190,Dogenzaka Lab,17.99,2016
453020,Heart Machine,4.99,2016
416421,CyberConnect2 Co. Ltd.,9.99,2016
404180,Dharker Studio,9.99,2016
422110,Moonradish Inc.,11.99,2016
339398,Dirk Jacobi,19.99,2016
452900,Dharker Studio,4.99,2016
459680,Dinofarm Games,1.99,2016
434020,JE Software,8.99,2016
451690,BlueLine Games,4.99,2016
372590,Ignishot,49.99,2016
447510,Lab Zero Games,14.99,2016
374320,"FromSoftware, Inc.",59.99,2016
460710,Desconocido,6.99,2016
436990,The Secret Games Company,5.99,2016
447240,Rainssong,0.99,2016
345010,Fluffy Kitten Studios,19.99,2016
435880,Bethesda Game Studios,4.99,2016
432540,WJLE  GAME,7.99,2016
439190,Spearhead Games,14.99,2016
455570,Ubisoft Montreal,2.99,2016
459500,Massive Entertainment,4.99,2016
450500,Nussoft,11.99,2016
457010,IllusoryWorldEntertainment,9.99,2016
437890,Sun Dogs,4.99,2016
449760,Cleverweek,2.99,2016
446870,Torque Studios,12.99,2016
342590,VooFoo Studios Ltd,2.99,2016
459330,Choice of Games,0.99,2016
459310,Choice of Games,5.99,2016
404640,Sunlight Games,14.99,2016
459750,Redshift,6.99,2016
448090,Snowy Productions,2.99,2016
429460,Sanzaru Games Inc.,2.99,2016
364830,"Tenwall Creatives, Inc.",7.99,2016
447340,"Tenwall Creatives, Inc.",7.99,2016
394690,PixelTail Games,14.99,2016
378260,Holgersson Entertainment,4.99,2016
456130,Moon Pub Games,6.99,2016
443620,The Artistocrats,9.99,2016
457560,Fat Panda Games,4.99,2016
453030,Snapjaw Games GmbH,9.99,2016
438860,Milestone S.r.l.,1.99,2016
400800,Milestone S.r.l.,39.99,2016
445200,Milestone S.r.l.,7.99,2016
438850,Milestone S.r.l.,1.99,2016
427550,Brave Giant LTD,9.99,2016
431250,"Zillion Whales,Creat Studios",9.99,2016
437530,Dowino,6.99,2016
451050,AMPLITUDE Studios,12.99,2016
459120,"Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy",2.49,2016
262100,Transhuman Design,7.99,2016
448910,BrainGoodGames,9.99,2016
358040,Desconocido,599.0,2016
460150,Last Lotus,3.99,2016
460260,Last Lotus,2.99,2016
454780,Batu Games LLC,9.99,2016
314970,Noble Master LLC,0.0,2016
341460,Tyrone Hunt,4.99,2016
450020,Ross Edgar,0.99,2016
443430,stillalive studios,1.99,2016
447170,Dogenzaka Lab,15.99,2016
435360,4th cluster,11.99,2016
398820,G2CREW,9.99,2016
455940,irritatingFLY studio,4.99,2016
448500,Blake Fix,3.99,2016
454900,Roman Kozhukhov,2.99,2016
241760,Pieces Interactive,9.99,2016
457820,Astronomic Games,3.99,2016
451890,vikingfabian.com,0.99,2016
459290,Beamdog,9.99,2016
459280,Beamdog,9.99,2016
433741,Aerosoft GmbH,24.99,2016
379578,Lionheart Creations,12.99,2016
457840,Dodge Roll,6.99,2016
454890,xXarabongXx,0.99,2016
373470,Lost Decade Games,9.99,2016
445040,inkle Ltd,9.99,2016
436594,Ubisoft - San Francisco,2.99,2016
436595,Ubisoft - San Francisco,2.99,2016
436596,Ubisoft - San Francisco,2.99,2016
311690,Dodge Roll,14.99,2016
412530,rokaplay,6.99,2016
457480,Russpuppy,3.99,2016
436597,Ubisoft - San Francisco,7.99,2016
325430,"Metaware Limited, LLC",19.99,2016
457100,Legend Studio,9.99,2016
459660,"Separate Game Development,Artek Electronic",0.99,2016
458700,Insane Dreamers,0.99,2016
398473,Kylotonn Racing Games,4.99,2016
388320,"iNK Stories,N-Fusion Interactive",5.99,2016
439310,Wormwood Studios,13.99,2016
435800,Ant Workshop Ltd,9.99,2016
455670,Ant Workshop Ltd,4.99,2016
426000,HuniePot,6.99,2016
426010,Bearded Eye,1.99,2016
454720,pointfiveteam,1.99,2016
460010,"SmiteWorks USA, LLC",19.99,2016
458910,"Berserk Games,Gamelyn Games",6.99,2016
457180,Berserk Games,4.99,2016
455250,Vertigo Games,6.99,2016
449820,Blackrose Industries,0.99,2015
459100,Alexandr Kataev,2.99,2016
383070,"Bit Planet Games, LLC",8.99,2016
412600,Leo B,0.99,2016
420930,Katapult,14.99,2016
